,word,score
342,appreciation,0.617
343,heroine,0.617
344,unimpeachable,0.617
345,objective,0.617
346,truce,0.617
347,attentive,0.617
348,commend,0.617
349,qualities,0.617
350,rational,0.617
351,bedrock,0.617
352,planning,0.617
353,triumphant,0.617
354,teach,0.617
355,accord,0.617
356,testament,0.617
357,surety,0.617
358,reassure,0.617
359,comfort,0.609
360,officer,0.609
361,scripture,0.609
362,awareness,0.609
363,progression,0.609
364,excel,0.609
365,steward,0.609
366,considerate,0.609
367,babysitter,0.609
368,brilliant,0.609
369,heal,0.609
370,vetted,0.609
371,notary,0.609
372,happy,0.609
373,mediator,0.609
374,magnificence,0.609
375,praise,0.609
376,patron,0.609
377,civilization,0.609
378,praiseworthy,0.609
379,blessings,0.609
380,liking,0.609
381,definitive,0.609
382,purification,0.609
383,recommend,0.609
384,helpful,0.602
385,peace,0.602
386,sympathetic,0.602
387,experienced,0.602
388,enlightenment,0.602
389,witness,0.602
390,embrace,0.602
391,humility,0.602
392,guarded,0.602
393,fulfill,0.602
394,identify,0.602
395,inspired,0.602
396,serenity,0.602
397,unconditional,0.602
398,transcendence,0.602
399,unquestionable,0.602
400,mainstay,0.602
401,symmetry,0.602
402,nun,0.602
403,brighten,0.602
404,brave,0.602
405,steady,0.602
406,befriend,0.594
407,philanthropic,0.594
408,fairly,0.594
409,efficient,0.594
410,complimentary,0.594
411,sage,0.594
412,endowment,0.594
413,depend,0.594
414,assessment,0.594
415,visionary,0.594
416,tranquility,0.594
417,marry,0.594
418,grant,0.594
419,openly,0.594
420,council,0.594
421,vigilant,0.594
422,vigilance,0.594
423,nurse,0.594
424,praised,0.594
425,generosity,0.594
426,eminence,0.594
427,enlighten,0.594
428,generous,0.594
429,commendation,0.594
430,strengthen,0.594
431,substantiate,0.594
432,gratitude,0.594
433,ministry,0.594
434,admiral,0.594
435,spouse,0.594
436,regent,0.594
437,sweetheart,0.589
438,angelic,0.586
439,educational,0.586
440,joyful,0.586
441,husbandry,0.586
442,enjoying,0.586
443,helper,0.586
444,convince,0.586
445,attest,0.586
446,father,0.586
447,share,0.586
448,meritorious,0.586
449,godly,0.586
450,inheritance,0.586
451,bylaw,0.586
452,seniority,0.586
453,prestige,0.586
454,serene,0.586
455,firmness,0.586
456,lovely,0.586
457,conservation,0.586
458,sobriety,0.586
459,collectively,0.586
460,testimony,0.586
461,rooted,0.586
462,delegate,0.586
463,mate,0.586
464,diplomacy,0.586
465,ambition,0.586
466,victory,0.586
467,revere,0.586
468,checklist,0.586
469,designation,0.586
470,unfailing,0.586
471,constitutional,0.586
472,magnificent,0.586
473,compliance,0.586
474,monk,0.586
475,acclaim,0.586
476,tribe,0.586
477,shelter,0.578
478,structural,0.578
479,coexisting,0.578
480,upright,0.578
481,legalized,0.578
482,watchdog,0.578
483,cheerfulness,0.578
484,professor,0.578
485,impartiality,0.578
486,irrefutable,0.578
487,judge,0.578
488,authoritative,0.578
489,dutiful,0.578
490,communion,0.578
491,adore,0.578
492,philanthropist,0.578
493,careful,0.578
494,revival,0.578
495,unquestioned,0.578
496,obey,0.578
497,commandant,0.578
498,smile,0.578
499,inviting,0.578
500,navigator,0.578
501,convinced,0.578
502,immaculate,0.570
503,plausible,0.570
504,insure,0.570
505,earned,0.570
506,consult,0.570
507,guide,0.570
508,everlasting,0.570
509,corroboration,0.570
510,principal,0.570
511,matron,0.570
512,pilot,0.570
513,abundance,0.570
514,pedigree,0.570
515,advise,0.570
516,collaborator,0.570
517,heavenly,0.570
518,compass,0.570
519,adhering,0.570
520,measured,0.570
521,connective,0.570
522,unequivocal,0.570
523,determinate,0.570
524,ordinance,0.570
525,relative,0.570
526,punctual,0.570
527,counsellor,0.570
528,modest,0.570
529,cuddle,0.570
530,unquestionably,0.570
531,complement,0.570
532,volunteers,0.570
533,apostle,0.570
534,apostolic,0.562
535,frankness,0.562
536,insight,0.562
537,earn,0.562
538,fort,0.562
539,jury,0.562
540,spotless,0.562
541,strong,0.562
542,vitality,0.562
543,prize,0.562
544,devout,0.562
545,admit,0.562
546,miracle,0.562
547,congregation,0.562
548,curable,0.562
549,concordance,0.562
550,uplift,0.562
551,content,0.562
552,cohesion,0.562
553,applaud,0.562
554,ordination,0.562
555,compensate,0.562
556,remarkable,0.562
557,soothing,0.562
558,save,0.562
559,treasurer,0.562
560,jurist,0.562
561,lovemaking,0.562
562,pertinent,0.562
563,vigorous,0.562
564,succeeding,0.562
565,pleasant,0.562
566,reunion,0.555
567,reconciliation,0.555
568,betrothed,0.555
569,exalt,0.555
570,buddy,0.555
571,veteran,0.555
572,illumination,0.555
573,midwife,0.555
574,physicist,0.555
575,restorative,0.555
576,coalesce,0.555
577,ambulance,0.555
578,influential,0.555
579,prophet,0.555
580,greatness,0.555
581,auditor,0.555
582,defender,0.555
583,worship,0.555
584,impartial,0.555
585,succeed,0.555
586,destined,0.555
587,discretion,0.555
588,mediate,0.555
589,precedence,0.555
590,providing,0.555
591,cultivate,0.555
592,privacy,0.555
593,foresight,0.555
594,intuition,0.555
595,congruence,0.555
596,constant,0.555
597,patience,0.555
598,meditate,0.555
599,vote,0.555
600,coach,0.555
601,inclusion,0.555
602,temperate,0.547
603,provide,0.547
604,securities,0.547
605,friendly,0.547
606,heritage,0.547
607,salvation,0.547
608,readiness,0.547
609,forgive,0.547
610,independence,0.547
611,law,0.547
612,statement,0.547
613,invocation,0.547
614,conciliation,0.547
615,prevalent,0.547
616,eyewitness,0.547
617,cheer,0.547
618,commanding,0.547
619,ancestral,0.547
620,impenetrable,0.547
621,convent,0.547
622,reinforcement,0.547
623,promises,0.547
624,engaging,0.547
625,rejoice,0.547
626,liberty,0.547
627,prudent,0.547
628,durable,0.547
629,govern,0.547
630,registry,0.547
631,proud,0.547
632,obedience,0.539
633,applause,0.539
634,uncensured,0.539
635,watchman,0.539
636,obvious,0.539
637,delightful,0.539
638,responsive,0.539
639,chronicle,0.539
640,forefathers,0.539
641,memorable,0.539
642,regularity,0.539
643,immovable,0.539
644,exalted,0.539
645,ensemble,0.539
646,inimitable,0.539
647,proctor,0.539
648,aspiring,0.539
649,chastity,0.539
650,admitting,0.539
651,choices,0.539
652,perfect,0.539
653,stamina,0.539
654,antidote,0.539
655,recovery,0.539
656,instructions,0.539
657,reinforcements,0.539
658,institute,0.539
659,architecture,0.539
660,relevant,0.539
661,define,0.539
662,inoculation,0.539
663,eager,0.539
664,psalms,0.539
665,majority,0.539
666,tantamount,0.539
667,obliging,0.539
668,hospital,0.531
669,accompaniment,0.531
670,answerable,0.531
671,heavens,0.531
672,expedient,0.531
673,seal,0.531
674,fraternal,0.531
675,strive,0.531
676,omniscient,0.531
677,rescue,0.531
678,transcript,0.531
679,immunization,0.531
680,evergreen,0.531
681,edification,0.531
682,princely,0.531
683,refuge,0.531
684,inseparable,0.531
685,deed,0.531
686,sponsor,0.531
687,bride,0.531
688,retirement,0.531
689,ballot,0.531
690,center,0.531
691,school,0.531
692,dependent,0.531
693,deliverance,0.531
694,cradle,0.531
695,analyst,0.531
696,verily,0.531
697,firstborn,0.531
698,terms,0.531
699,doubtless,0.531
700,bloom,0.531
701,candid,0.531
702,approbation,0.527
703,commonwealth,0.523
704,coronation,0.523
705,neighbor,0.523
706,graduation,0.523
707,award,0.523
708,adoration,0.523
709,ourselves,0.523
710,liberate,0.523
711,benedictory,0.523
712,account,0.523
713,celebration,0.523
714,honeymoon,0.523
715,laureate,0.523
716,chaplain,0.523
717,powerful,0.523
718,dictionary,0.523
719,countenance,0.523
720,hug,0.523
721,connoisseur,0.523
722,captivate,0.523
723,unbroken,0.523
724,taught,0.523
725,elevation,0.523
726,notable,0.523
727,ratify,0.523
728,salutary,0.523
729,correctness,0.523
730,unimpeached,0.523
731,improvement,0.523
732,winning,0.523
733,paragon,0.523
734,nobility,0.523
735,feeling,0.518
736,management,0.516
737,confession,0.516
738,advent,0.516
739,predominant,0.516
740,committee,0.516
741,remedy,0.516
742,nobleman,0.516
743,obstetrician,0.516
744,measure,0.516
745,enchanted,0.516
746,amen,0.516
747,deserve,0.516
748,tender,0.516
749,passwords,0.516
750,inform,0.516
751,organization,0.516
752,fully,0.516
753,credit,0.516
754,reverie,0.516
755,association,0.516
756,compliment,0.516
757,formative,0.516
758,freely,0.516
759,perpetuity,0.516
760,minded,0.516
761,sentinel,0.516
762,pray,0.516
763,framework,0.516
764,tribunal,0.516
765,volunteer,0.509
766,custodian,0.508
767,philosopher,0.508
768,constable,0.508
769,amour,0.508
770,patronage,0.508
771,diversity,0.508
772,priest,0.508
773,venerable,0.508
774,policy,0.508
775,confessional,0.508
776,unsurpassed,0.508
777,courtship,0.508
778,enable,0.508
779,virgin,0.508
780,savor,0.508
781,sovereign,0.508
782,tolerance,0.508
783,instruct,0.508
784,medical,0.508
785,shepherd,0.508
786,intact,0.508
787,accolade,0.508
788,vouch,0.508
789,automatic,0.508
790,housewife,0.508
791,reward,0.508
792,forgiving,0.508
793,beautification,0.508
794,admissible,0.508
795,lieutenant,0.508
796,synchronize,0.500
797,guard,0.500
798,warden,0.500
799,timing,0.500
800,pontiff,0.500
801,related,0.500
802,superman,0.500
803,info,0.500
804,undying,0.500
805,watchful,0.500
806,backer,0.500
807,personal,0.500
808,nerds,0.500
809,doctrine,0.500
810,indelible,0.500
811,infinity,0.500
812,romantic,0.500
813,birth,0.500
814,majesty,0.500
815,darling,0.500
816,religions,0.500
817,guru,0.500
818,instruction,0.500
819,treasure,0.500
820,gateway,0.500
821,retain,0.500
822,alive,0.500
823,pious,0.500
824,badge,0.500
825,optimist,0.500
826,infallibility,0.500
827,vindication,0.500
828,apologetic,0.500
829,grow,0.492
830,hosannah,0.492
831,hardy,0.492
832,radiance,0.492
833,spokesman,0.492
834,chairman,0.492
835,inevitable,0.492
836,elegance,0.492
837,musical,0.492
838,jubilant,0.492
839,salute,0.492
840,church,0.492
841,harbor,0.492
842,proverbs,0.492
843,aspire,0.492
844,laudatory,0.492
845,formality,0.492
846,constitute,0.492
847,attraction,0.492
848,psalm,0.492
849,improve,0.492
850,contributor,0.492
851,umpire,0.492
852,fellow,0.492
853,judgement,0.492
854,sheriff,0.492
855,synonymous,0.492
856,grandchildren,0.492
857,privy,0.492
858,popularity,0.492
859,endow,0.492
860,moderator,0.492
861,efforts,0.492
862,path,0.484
863,referee,0.484
864,countryman,0.484
865,income,0.484
866,depth,0.484
867,found,0.484
868,armor,0.484
869,voucher,0.484
870,crowning,0.484
871,approbate,0.484
872,diagnosis,0.484
873,confess,0.484
874,hire,0.484
875,laudation,0.484
876,clean,0.484
877,favorite,0.484
878,assembly,0.484
879,colonel,0.484
880,romance,0.484
881,affection,0.484
882,forecast,0.484
883,enjoy,0.484
884,arbiter,0.484
885,concord,0.484
886,like,0.484
887,police,0.484
888,ranger,0.484
889,sweet,0.484
890,sterling,0.477
891,apologize,0.477
892,expect,0.477
893,preponderance,0.477
894,lover,0.477
895,votive,0.477
896,sermon,0.477
897,purely,0.477
898,mathematical,0.477
899,frank,0.477
900,parliament,0.477
901,signature,0.477
902,episcopal,0.477
903,follow,0.477
904,counted,0.477
905,lamb,0.477
906,policeman,0.477
907,consul,0.477
908,sacrifice,0.477
909,landmark,0.477
910,veracity,0.477
911,word,0.477
912,glory,0.477
913,calculator,0.477
914,putative,0.477
915,nursery,0.477
916,pastor,0.477
917,matter,0.477
918,intended,0.469
919,flagship,0.469
920,dove,0.469
921,cashier,0.469
922,uncritical,0.469
923,judicious,0.469
924,tribune,0.469
925,top,0.469
926,vicar,0.469
927,capacity,0.469
928,author,0.469
929,marshal,0.469
930,passion,0.469
931,religion,0.469
932,instructor,0.469
933,eagerness,0.469
934,associate,0.469
935,commission,0.469
936,recruits,0.469
937,mighty,0.469
938,effective,0.469
939,immerse,0.469
940,judgment,0.469
941,underwrite,0.469
942,regal,0.469
943,prefer,0.469
944,bridesmaid,0.469
945,tutelage,0.469
946,gain,0.469
947,title,0.469
948,fortress,0.461
949,oblige,0.461
950,theological,0.461
951,trade,0.461
952,kitten,0.461
953,cautious,0.461
954,admitted,0.461
955,consecration,0.461
956,aunt,0.461
957,eventually,0.461
958,necessarily,0.461
959,moorings,0.461
960,manage,0.461
961,custody,0.461
962,attendant,0.461
963,bank,0.461
964,contains,0.461
965,magnetic,0.461
966,patriarchal,0.461
967,commerce,0.461
968,socially,0.461
969,priesthood,0.461
970,crucial,0.461
971,courier,0.461
972,lesson,0.461
973,medal,0.461
974,partake,0.461
975,enroll,0.461
976,lifestyle,0.461
977,cathedral,0.455
978,puppy,0.453
979,exchange,0.453
980,president,0.453
981,eagle,0.453
982,present,0.453
983,dawn,0.453
984,deputy,0.453
985,encomium,0.453
986,chart,0.453
987,oasis,0.453
988,foresee,0.453
989,commonplace,0.453
990,level,0.453
991,chairwoman,0.453
992,strategist,0.453
993,synergistic,0.453
994,governor,0.453
995,insulation,0.453
996,laud,0.453
997,excited,0.453
998,finally,0.453
999,journeyman,0.453
1000,perceive,0.453
1001,indemnity,0.445
1002,crew,0.445
1003,chemist,0.445
1004,sir,0.445
1005,asserting,0.445
1006,statistical,0.445
1007,remains,0.445
1008,orthodoxy,0.445
1009,enliven,0.445
1010,orchestra,0.445
1011,chocolate,0.445
1012,tradesmen,0.445
1013,operation,0.445
1014,director,0.445
1015,negotiate,0.445
1016,impart,0.445
1017,theorem,0.445
1018,chancellor,0.445
1019,dictum,0.445
1020,usual,0.445
1021,exaltation,0.445
1022,magnify,0.445
1023,lord,0.445
1024,employ,0.445
1025,lodging,0.445
1026,formula,0.445
1027,bridegroom,0.445
1028,sensual,0.445
1029,handbook,0.445
1030,matters,0.445
1031,imagination,0.438
1032,sun,0.438
1033,cabinet,0.438
1034,merci,0.438
1035,elite,0.438
1036,inauguration,0.438
1037,villager,0.438
1038,exhaustive,0.438
1039,conveyancing,0.438
1040,economy,0.438
1041,emphasize,0.438
1042,governess,0.438
1043,comptroller,0.438
1044,elect,0.438
1045,conformity,0.438
1046,abbot,0.438
1047,mlk,0.438
1048,oracle,0.438
1049,encore,0.438
1050,butler,0.438
1051,tandem,0.438
1052,arbitrator,0.438
1053,fate,0.438
1054,atone,0.438
1055,digit,0.438
1056,lesbians,0.430
1057,simplify,0.430
1058,base,0.430
1059,invite,0.430
1060,compact,0.430
1061,deacon,0.430
1062,jeremiah,0.430
1063,bridal,0.430
1064,rule,0.430
1065,neutrality,0.430
1066,circle,0.430
1067,errand,0.430
1068,resources,0.430
1069,hail,0.430
1070,wealth,0.430
1071,persuade,0.430
1072,pay,0.430
1073,bequest,0.430
1074,grammar,0.430
1075,repay,0.430
1076,sentry,0.430
1077,occupant,0.430
1078,estimable,0.430
1079,playful,0.430
1080,grit,0.430
1081,blanket,0.430
1082,utopian,0.430
1083,cop,0.430
1084,differential,0.430
1085,elucidate,0.430
1086,lender,0.430
1087,disclosed,0.430
1088,toughness,0.430
1089,impressionable,0.430
1090,count,0.430
1091,supplication,0.422
1092,sing,0.422
1093,continue,0.422
1094,probity,0.422
1095,assignee,0.422
1096,primer,0.422
1097,apprentice,0.422
1098,axiom,0.422
1099,easiest,0.422
1100,forum,0.422
1101,dominion,0.422
1102,dealings,0.422
1103,accountant,0.422
1104,trading,0.422
1105,parish,0.422
1106,antiseptic,0.422
1107,travel,0.422
1108,truss,0.422
1109,respite,0.422
1110,wonderstruck,0.422
1111,eulogize,0.422
1112,treat,0.422
1113,fixed,0.422
1114,diary,0.422
1115,intend,0.422
1116,reconsideration,0.422
1117,supremacy,0.422
1118,perennial,0.422
1119,shopkeeper,0.422
1120,enablement,0.422
1121,theocratic,0.422
1122,hymn,0.422
1123,maintenance,0.422
1124,cogent,0.414
1125,transaction,0.414
1126,deference,0.414
1127,akin,0.414
1128,athlete,0.414
1129,choir,0.414
1130,labor,0.414
1131,incline,0.414
1132,privilege,0.414
1133,amortization,0.414
1134,kudos,0.414
1135,routine,0.414
1136,commodore,0.414
1137,synod,0.414
1138,salary,0.414
1139,cash,0.414
1140,gate,0.414
1141,preservative,0.414
1142,trainer,0.414
1143,gazette,0.414
1144,leap,0.414
1145,reporter,0.414
1146,offering,0.414
1147,conglomerate,0.414
1148,fellas,0.414
1149,rapt,0.414
1150,consort,0.414
1151,serve,0.414
1152,specialize,0.414
1153,trophy,0.406
1154,system,0.406
1155,sanction,0.406
1156,legislator,0.406
1157,executor,0.406
1158,linguist,0.406
1159,tree,0.406
1160,leisure,0.406
1161,extol,0.406
1162,nation,0.406
1163,fitting,0.406
1164,patrol,0.406
1165,dermatologist,0.406
1166,luxury,0.406
1167,abacus,0.406
1168,radar,0.406
1169,relancer,0.406
1170,reimbursement,0.406
1171,judged,0.406
1172,glorify,0.406
1173,budget,0.406
1174,clan,0.398
1175,intense,0.398
1176,electorate,0.398
1177,popular,0.398
1178,explain,0.398
1179,parietal,0.398
1180,merchandise,0.398
1181,journalism,0.398
1182,nest,0.398
1183,eulogy,0.398
1184,pursue,0.398
1185,depository,0.398
1186,paths,0.398
1187,iron,0.398
1188,ground,0.398
1189,quaint,0.398
1190,barter,0.398
1191,fain,0.398
1192,yearning,0.398
1193,favs,0.398
1194,deluxe,0.398
1195,clearance,0.398
1196,climax,0.398
1197,glow,0.398
1198,gentry,0.398
1199,neutral,0.398
1200,chandler,0.391
1201,follower,0.391
1202,regardless,0.391
1203,intercession,0.391
1204,usher,0.391
1205,horse,0.391
1206,recline,0.391
1207,surrogate,0.391
1208,deal,0.391
1209,downright,0.391
1210,escort,0.391
1211,baggage,0.391
1212,stages,0.391
1213,paean,0.391
1214,collins,0.391
1215,eulogistic,0.391
1216,homie,0.391
1217,translation,0.391
1218,star,0.391
1219,gay,0.391
1220,armory,0.391
1221,cube,0.391
1222,accounts,0.391
1223,messenger,0.391
1224,grin,0.391
1225,culinary,0.383
1226,fortune,0.383
1227,encomiastic,0.383
1228,faculty,0.383
1229,series,0.383
1230,plaudit,0.383
1231,leaning,0.383
1232,edited,0.383
1233,bounty,0.383
1234,reparation,0.383
1235,larger,0.383
1236,someday,0.383
1237,bartender,0.383
1238,label,0.383
1239,crisp,0.383
1240,possess,0.383
1241,curfew,0.383
1242,lean,0.383
1243,gage,0.383
1244,confederate,0.375
1245,sex,0.375
1246,cover,0.375
1247,bouquet,0.375
1248,desires,0.375
1249,differences,0.375
1250,berminat,0.375
1251,clapping,0.375
1252,assessor,0.375
1253,adjust,0.375
1254,jual,0.375
1255,picnic,0.375
1256,personalities,0.375
1257,general,0.375
1258,superstar,0.367
1259,microscope,0.367
1260,dogma,0.367
1261,bursary,0.367
1262,senate,0.367
1263,knickers,0.367
1264,magnet,0.367
1265,pretty,0.367
1266,disclaim,0.367
1267,periodicity,0.367
1268,throne,0.367
1269,marine,0.367
1270,collateral,0.367
1271,bargain,0.367
1272,marrow,0.367
1273,homosexual,0.367
1274,manual,0.367
1275,cosmopolitan,0.367
1276,dolphin,0.367
1277,garrison,0.367
1278,bailiff,0.367
1279,swell,0.367
1280,nestle,0.367
1281,bristol,0.367
1282,money,0.359
1283,lettered,0.359
1284,vulnerable,0.359
1285,maxim,0.359
1286,dance,0.359
1287,roadster,0.359
1288,green,0.359
1289,footing,0.359
1290,stark,0.359
1291,promo,0.359
1292,calls,0.359
1293,mortgagee,0.359
1294,eulogium,0.359
1295,fender,0.359
1296,privileged,0.359
1297,boomerang,0.359
1298,fade,0.359
1299,circumstances,0.359
1300,phalanx,0.359
1301,aga,0.359
1302,fuse,0.352
1303,banker,0.352
1304,font,0.352
1305,attorney,0.352
1306,rave,0.352
1307,pocketbac,0.352
1308,crescendo,0.352
1309,poll,0.352
1310,seals,0.352
1311,laser,0.352
1312,aneka,0.352
1313,tactics,0.352
1314,administrative,0.352
1315,suggest,0.352
1316,show,0.352
1317,axiomatic,0.352
1318,playground,0.344
1319,clap,0.344
1320,bounce,0.344
1321,lace,0.344
1322,weigh,0.344
1323,white,0.344
1324,monde,0.344
1325,dealt,0.344
1326,holder,0.344
1327,petit,0.344
1328,endless,0.344
1329,purr,0.344
1330,dame,0.344
1331,shoutout,0.344
1332,proviso,0.344
1333,servant,0.344
1334,entertainment,0.344
1335,food,0.336
1336,repute,0.336
1337,carol,0.336
1338,cement,0.336
1339,county,0.336
1340,hairchalk,0.336
1341,estimation,0.336
1342,shoulder,0.336
1343,legislature,0.336
1344,lens,0.336
1345,opera,0.336
1346,canons,0.328
1347,struggles,0.328
1348,wear,0.328
1349,gauging,0.328
1350,karunia,0.328
1351,corporation,0.328
1352,zeal,0.328
1353,youll,0.328
1354,execution,0.328
1355,theory,0.328
1356,swear,0.328
1357,trans,0.320
1358,sist,0.320
1359,sur,0.320
1360,unofficial,0.320
1361,sib,0.320
1362,cap,0.320
1363,interior,0.320
1364,rod,0.320
1365,aksesoris,0.320
1366,proxy,0.320
1367,handgel,0.320
1368,girder,0.320
1369,heyday,0.320
1370,clerical,0.320
1371,pulsa,0.320
1372,darkest,0.320
1373,behel,0.320
1374,disposed,0.320
1375,fill,0.320
1376,pavement,0.320
1377,respon,0.320
1378,gubernatorial,0.312
