,word,score
331,prosperous,0.660
332,serenity,0.656
333,glow,0.656
334,encouraged,0.656
335,christmaseve,0.656
336,appreciation,0.656
337,happynewyear,0.656
338,satisfy,0.656
339,innerpeace,0.656
340,captivate,0.656
341,besties,0.656
342,romanticism,0.656
343,humor,0.656
344,pleasant,0.656
345,satisfaction,0.652
346,praised,0.652
347,abundance,0.652
348,treasure,0.652
349,praises,0.652
350,engaged,0.652
351,relaxing,0.652
352,fortunes,0.652
353,nothingbetter,0.647
354,complement,0.647
355,affection,0.647
356,relieved,0.647
357,carnival,0.643
358,uplifting,0.641
359,divine,0.641
360,champion,0.641
361,thanksgiving,0.641
362,achieve,0.641
363,jackpot,0.641
364,priceless,0.641
365,saintly,0.641
366,sensuality,0.641
367,wedding,0.641
368,harmoniously,0.641
369,honeymoon,0.636
370,exalt,0.636
371,twinkle,0.636
372,cuddle,0.636
373,felicity,0.636
374,peaceful,0.636
375,yayy,0.636
376,winner,0.636
377,reverie,0.636
378,climax,0.636
379,comforting,0.636
380,xoxo,0.634
381,reward,0.625
382,gorgeous,0.625
383,praisegod,0.625
384,generosity,0.625
385,hearts,0.625
386,stargazing,0.625
387,snuggling,0.625
388,fondness,0.625
389,amusing,0.625
390,sweet,0.625
391,brighter,0.625
392,festival,0.625
393,sex,0.622
394,kind,0.621
395,parade,0.621
396,genial,0.621
397,applause,0.621
398,beauty,0.621
399,fulfilling,0.618
400,aspiring,0.618
401,newlife,0.618
402,godbless,0.616
403,virtuous,0.613
404,kiss,0.610
405,rainbows,0.609
406,generous,0.609
407,christmas,0.609
408,enlightenment,0.609
409,winnings,0.609
410,playful,0.609
411,super,0.609
412,awards,0.609
413,praiseworthy,0.609
414,rekindle,0.609
415,adorable,0.609
416,elegance,0.609
417,independence,0.607
418,amour,0.607
419,kindness,0.606
420,inspired,0.606
421,wonder,0.606
422,successful,0.606
423,heheh,0.606
424,onelove,0.606
425,hilarity,0.606
426,freely,0.606
427,surprises,0.606
428,entertainment,0.603
429,passion,0.603
430,whimsical,0.603
431,beautify,0.601
432,stressfree,0.601
433,sunrise,0.600
434,godisgood,0.597
435,revere,0.594
436,snuggled,0.594
437,accomplishment,0.594
438,jesus,0.594
439,angel,0.594
440,goodmusic,0.594
441,inspire,0.594
442,flirt,0.594
443,thankgod,0.594
444,whoo,0.594
445,goodies,0.594
446,peacefully,0.594
447,fanfare,0.594
448,friendship,0.591
449,heroic,0.591
450,summer,0.591
451,fortune,0.591
452,highest,0.591
453,singing,0.591
454,exalted,0.591
455,woot,0.588
456,contented,0.588
457,overflowing,0.588
458,rollicking,0.588
459,hope,0.586
460,accolade,0.586
461,cozy,0.583
462,delicious,0.579
463,ambition,0.578
464,friendly,0.578
465,praise,0.578
466,raving,0.578
467,sensuous,0.578
468,picturesque,0.578
469,thelife,0.578
470,everlasting,0.578
471,darling,0.578
472,sparkle,0.577
473,yeahhh,0.576
474,flattering,0.576
475,succeeding,0.576
476,peace,0.576
477,heroism,0.576
478,luckygirl,0.576
479,sensual,0.576
480,grace,0.576
481,special,0.574
482,livelife,0.574
483,tantalizing,0.572
484,pumped,0.567
485,relax,0.562
486,hero,0.562
487,sweets,0.562
488,admirable,0.562
489,yey,0.562
490,surprise,0.562
491,hugs,0.562
492,prosper,0.562
493,revels,0.562
494,sunny,0.562
495,prevail,0.562
496,liking,0.562
497,humorous,0.562
498,worthwhile,0.562
499,superstar,0.562
500,bless,0.561
501,favorable,0.561
502,tenderness,0.561
503,newyear,0.561
504,freedom,0.561
505,masterpiece,0.561
506,dreams,0.559
507,hopeful,0.559
508,home,0.559
509,cruising,0.556
510,gracias,0.554
511,faithfulness,0.553
512,eagerness,0.552
513,closeness,0.552
514,sunshine,0.551
515,comfy,0.551
516,gift,0.547
517,bonus,0.547
518,daughter,0.547
519,vacation,0.547
520,confidence,0.547
521,zeal,0.547
522,astonishment,0.547
523,heart,0.547
524,completion,0.547
525,gifts,0.547
526,mistletoe,0.547
527,elite,0.547
528,good,0.547
529,celestial,0.547
530,illuminate,0.547
531,lifted,0.547
532,goodmorning,0.547
533,charmed,0.546
534,encouragement,0.545
535,sublime,0.545
536,dance,0.545
537,recreation,0.545
538,gush,0.545
539,god,0.545
540,free,0.544
541,freshstart,0.544
542,savior,0.543
543,sanctuary,0.541
544,grandchildren,0.540
545,wellness,0.537
546,revel,0.534
547,alive,0.531
548,bridal,0.531
549,inspirational,0.531
550,vitality,0.531
551,liberation,0.531
552,holiness,0.531
553,firstborn,0.531
554,money,0.531
555,rainbow,0.531
556,dayoff,0.531
557,serene,0.531
558,confident,0.531
559,soothing,0.531
560,music,0.531
561,matrimony,0.531
562,soar,0.531
563,savor,0.531
564,fab,0.531
565,mastery,0.530
566,warmth,0.530
567,elegant,0.530
568,glimmer,0.530
569,blossom,0.530
570,illumination,0.530
571,welcomed,0.530
572,treat,0.529
573,faithful,0.529
574,snuggles,0.522
575,laurels,0.521
576,commendable,0.519
577,strengthening,0.516
578,succeed,0.516
579,aspire,0.516
580,abundant,0.516
581,powerful,0.516
582,almighty,0.516
583,jingle,0.516
584,silly,0.516
585,remarkable,0.516
586,zest,0.516
587,pride,0.516
588,brotherly,0.516
589,greeted,0.516
590,presents,0.516
591,resplendent,0.516
592,fancy,0.516
593,noschool,0.516
594,leisure,0.515
595,vivid,0.515
596,thanking,0.515
597,therapeutic,0.515
598,familytime,0.515
599,zen,0.515
600,reunited,0.515
601,animated,0.515
602,comfort,0.515
603,princely,0.515
604,shining,0.515
605,complete,0.515
606,kudos,0.515
607,payday,0.515
608,cutie,0.515
609,coronation,0.515
610,spirit,0.515
611,newme,0.515
612,kid,0.515
613,marriage,0.514
614,relationship,0.514
615,daymade,0.514
616,godly,0.514
617,spouse,0.507
618,intimately,0.507
619,achieved,0.500
620,soulful,0.500
621,welcoming,0.500
622,satisfied,0.500
623,family,0.500
624,meritorious,0.500
625,purr,0.500
626,motherhood,0.500
627,carefree,0.500
628,gem,0.500
629,excel,0.500
630,healthy,0.500
631,surreal,0.500
632,diamond,0.500
633,charitable,0.500
634,inviting,0.500
635,erotic,0.500
636,memorable,0.500
637,veracity,0.500
638,friends,0.500
639,stressrelief,0.500
640,holyspirit,0.500
641,respect,0.500
642,beach,0.500
643,nature,0.500
644,dignity,0.500
645,bloom,0.500
646,accomplish,0.500
647,christ,0.500
648,encourage,0.500
649,teamjesus,0.500
650,visionary,0.500
651,baby,0.500
652,refreshed,0.500
653,aura,0.493
654,health,0.493
655,liberty,0.486
656,oasis,0.486
657,yehey,0.486
658,approved,0.486
659,rapture,0.485
660,loyal,0.485
661,aspiration,0.485
662,inseparable,0.485
663,betrothed,0.485
664,privileged,0.485
665,crescendo,0.485
666,crowning,0.485
667,gentle,0.485
668,liberate,0.485
669,nocomplaints,0.485
670,engaging,0.485
671,bounty,0.485
672,prestige,0.485
673,yummy,0.484
674,chocolate,0.484
675,desire,0.484
676,heyday,0.484
677,selfworth,0.484
678,dream,0.484
679,transcendence,0.484
680,luck,0.484
681,creativity,0.484
682,bouquet,0.484
683,aloha,0.484
684,trophy,0.484
685,fete,0.484
686,destiny,0.484
687,datenight,0.484
688,boyfriend,0.480
689,commemoration,0.479
690,intelligence,0.477
691,readiness,0.473
692,friend,0.471
693,enthusiast,0.471
694,bride,0.471
695,lush,0.470
696,inheritance,0.470
697,calming,0.470
698,soothe,0.470
699,adventure,0.470
700,kiddo,0.470
701,nostalgia,0.470
702,tickle,0.470
703,massage,0.470
704,purring,0.469
705,bonding,0.469
706,eternal,0.469
707,benevolence,0.469
708,nurture,0.469
709,giving,0.469
710,princess,0.469
711,pretty,0.469
712,amicable,0.469
713,getaway,0.469
714,goals,0.469
715,humanitarian,0.469
716,luster,0.469
717,bridegroom,0.469
718,pray,0.469
719,rest,0.469
720,heartily,0.469
721,child,0.466
722,salutary,0.465
723,invite,0.457
724,beam,0.456
725,reminiscing,0.456
726,tropical,0.455
727,befriend,0.455
728,hee,0.455
729,ceremony,0.455
730,friday,0.455
731,elevation,0.455
732,sonice,0.455
733,aesthetics,0.455
734,scholarship,0.455
735,kindred,0.455
736,mindfulness,0.455
737,freshair,0.455
738,birth,0.453
739,scenery,0.453
740,faith,0.453
741,namaste,0.453
742,vindication,0.453
743,allure,0.453
744,noworries,0.453
745,commemorate,0.453
746,approve,0.453
747,forgiveness,0.453
748,waterfall,0.453
749,journey,0.447
750,meditation,0.446
751,relaxed,0.442
752,weekend,0.441
753,tranquil,0.441
754,tender,0.441
755,present,0.441
756,righteousness,0.439
757,sharing,0.439
758,lyrical,0.439
759,esteem,0.439
760,nostalgic,0.439
761,prayer,0.439
762,unbeaten,0.438
763,share,0.438
764,eager,0.438
765,strength,0.438
766,meditate,0.438
767,newday,0.438
768,husband,0.438
769,life,0.438
770,sonnet,0.438
771,relief,0.438
772,mighty,0.438
773,warm,0.429
774,winterbreak,0.429
775,movingforward,0.429
776,buddy,0.427
777,oneness,0.426
778,medal,0.424
779,unsurpassed,0.424
780,carols,0.424
781,candlelight,0.424
782,amen,0.424
783,reverence,0.424
784,ejaculation,0.424
785,healthful,0.424
786,unconstrained,0.424
787,thelittlethings,0.424
788,wealth,0.422
789,graduation,0.422
790,glitter,0.422
791,lml,0.422
792,ease,0.422
793,sledding,0.422
794,safe,0.422
795,frisky,0.422
796,energy,0.422
797,calmness,0.422
798,symphony,0.422
799,helpful,0.422
800,musical,0.422
801,beginnings,0.422
802,nostress,0.421
803,soundness,0.421
804,promise,0.415
805,reunite,0.414
806,mother,0.412
807,salvation,0.412
808,poems,0.412
809,purify,0.409
810,travel,0.409
811,lavender,0.409
812,aromatherapy,0.409
813,inauguration,0.409
814,clown,0.409
815,immaculate,0.409
816,lighten,0.409
817,star,0.406
818,completing,0.406
819,heal,0.406
820,live,0.406
821,cash,0.406
822,companion,0.406
823,opportune,0.406
824,charity,0.406
825,flowers,0.406
826,wishing,0.406
827,income,0.403
828,soul,0.401
829,munchies,0.400
830,progress,0.397
831,indescribable,0.397
832,christian,0.397
833,emancipation,0.397
834,equality,0.394
835,rhythmical,0.394
836,childhood,0.394
837,calm,0.394
838,picnic,0.394
839,together,0.394
840,fullness,0.394
841,hammock,0.394
842,movies,0.393
843,zealous,0.393
844,choir,0.391
845,goofy,0.391
846,humanity,0.391
847,adventures,0.391
848,affluence,0.391
849,playground,0.391
850,starry,0.391
851,meaningful,0.391
852,auspicious,0.391
853,littlethings,0.391
854,warms,0.391
855,gesture,0.387
856,witty,0.382
857,shopping,0.382
858,vow,0.382
859,communion,0.379
860,jump,0.379
861,vibes,0.379
862,worship,0.379
863,reverend,0.377
864,unique,0.375
865,scenic,0.375
866,courtship,0.375
867,reunion,0.375
868,rising,0.375
869,full,0.375
870,redeemed,0.375
871,unforgettable,0.375
872,mirth,0.375
873,hymn,0.375
874,simplicity,0.375
875,spirits,0.375
876,youth,0.375
877,beaches,0.375
878,experience,0.375
879,advance,0.375
880,sonorous,0.375
881,baptismal,0.368
882,alliance,0.368
883,grant,0.366
884,moonlight,0.364
885,kitten,0.364
886,authentic,0.364
887,conciliation,0.364
888,sanctification,0.364
889,improve,0.364
890,pure,0.364
891,improves,0.364
892,weightloss,0.362
893,raspberries,0.360
894,feeling,0.359
895,devotional,0.359
896,fidelity,0.359
897,listenting,0.359
898,proficiency,0.359
899,jest,0.359
900,independent,0.359
901,tinsel,0.359
902,revival,0.359
903,sanctify,0.359
904,cocoa,0.353
905,giver,0.353
906,purpose,0.348
907,romp,0.348
908,deliverance,0.348
909,dolphin,0.348
910,unification,0.348
911,roaring,0.348
912,melody,0.348
913,choral,0.348
914,favor,0.348
915,exceed,0.348
916,hotyoga,0.347
917,electric,0.344
918,nowork,0.344
919,hedonism,0.344
920,pledge,0.344
921,humble,0.344
922,kiddos,0.344
923,thx,0.344
924,fruits,0.344
925,newstart,0.344
926,manicure,0.344
927,cookies,0.344
928,date,0.344
929,roadtrip,0.344
930,voluptuous,0.344
931,celebrity,0.342
932,rhythm,0.338
933,bridesmaid,0.338
934,obliging,0.333
935,familiarity,0.333
936,spa,0.333
937,connoisseur,0.333
938,coffee,0.333
939,edification,0.333
940,partner,0.333
941,garden,0.333
942,renovation,0.333
943,gazing,0.333
944,dawn,0.333
945,snowday,0.333
946,young,0.333
947,foodie,0.331
948,synchronize,0.329
949,saint,0.328
950,carol,0.328
951,hobby,0.328
952,noregrets,0.328
953,amnesty,0.328
954,healing,0.328
955,tribulation,0.328
956,TRUE,0.328
957,chirping,0.328
958,psalm,0.328
959,pedicure,0.328
960,respite,0.324
961,mellow,0.318
962,recreational,0.318
963,classics,0.318
964,cousins,0.318
965,restorative,0.318
966,lazyday,0.318
967,reconciliation,0.316
968,superman,0.312
969,living,0.312
970,simplify,0.312
971,recovery,0.312
972,relight,0.312
973,sunset,0.312
974,crafts,0.312
975,pony,0.312
976,deal,0.312
977,presto,0.312
978,fitness,0.312
979,sterling,0.312
980,wisdom,0.312
981,dove,0.312
982,playhouse,0.312
983,woods,0.312
984,muchneeded,0.312
985,progression,0.312
986,lord,0.312
987,improvement,0.309
988,infant,0.309
989,absolution,0.306
990,endless,0.303
991,established,0.303
992,banquet,0.303
993,decorating,0.303
994,honest,0.303
995,gently,0.303
996,providing,0.300
997,softly,0.297
998,yearning,0.297
999,spiritual,0.297
1000,growth,0.297
1001,quaint,0.297
1002,notable,0.297
1003,feat,0.297
1004,strolling,0.297
1005,lounging,0.297
1006,meditating,0.297
1007,fraternal,0.297
1008,joker,0.297
1009,spending,0.297
1010,light,0.297
1011,morals,0.297
1012,mine,0.297
1013,harvest,0.297
1014,breeze,0.297
1015,fervor,0.295
1016,volunteer,0.294
1017,quotes,0.294
1018,gain,0.288
1019,create,0.288
1020,midwife,0.288
1021,resources,0.288
1022,psalms,0.288
1023,taoism,0.288
1024,hippie,0.288
1025,receiving,0.287
1026,ocean,0.286
1027,lsd,0.286
1028,snowfall,0.286
1029,hiking,0.283
1030,chill,0.281
1031,evergreen,0.281
1032,candid,0.281
1033,unwind,0.281
1034,toast,0.281
1035,destination,0.281
1036,infinity,0.281
1037,buddhist,0.281
1038,rested,0.281
1039,truce,0.281
1040,buzzing,0.281
1041,venerable,0.279
1042,retirement,0.275
1043,balance,0.275
1044,buddha,0.273
1045,drinks,0.273
1046,compensate,0.273
1047,fireplace,0.273
1048,devout,0.273
1049,rapt,0.273
1050,swim,0.273
1051,snowing,0.271
1052,sublimation,0.270
1053,fruity,0.268
1054,whim,0.266
1055,salute,0.266
1056,sun,0.266
1057,sunday,0.266
1058,buddhism,0.266
1059,cathedral,0.266
1060,ministry,0.266
1061,humility,0.266
1062,yoga,0.266
1063,fortitude,0.266
1064,sketching,0.266
1065,paragon,0.266
1066,waves,0.266
1067,artwork,0.265
1068,practiced,0.264
1069,clean,0.260
1070,food,0.258
1071,exercise,0.258
1072,immerse,0.258
1073,running,0.258
1074,fitting,0.258
1075,found,0.258
1076,clarity,0.258
1077,autumn,0.254
1078,countryside,0.250
1079,undying,0.250
1080,diary,0.250
1081,football,0.250
1082,fit,0.250
1083,visitor,0.250
1084,ardent,0.250
1085,chilled,0.250
1086,chirp,0.250
1087,mountain,0.250
1088,expedient,0.250
1089,hardy,0.250
1090,candles,0.250
1091,contagious,0.250
1092,advocacy,0.250
1093,outdoors,0.250
1094,clap,0.250
1095,demonstrative,0.250
1096,morning,0.250
1097,cradle,0.247
1098,trance,0.246
1099,preservative,0.242
1100,procession,0.242
1101,grow,0.242
1102,intense,0.242
1103,church,0.242
1104,pay,0.242
1105,breakfast,0.242
1106,supremacy,0.242
1107,consecration,0.235
1108,incense,0.234
1109,ordination,0.234
1110,lyre,0.234
1111,vote,0.234
1112,nursery,0.234
1113,skiing,0.234
1114,humbled,0.234
1115,salary,0.234
1116,art,0.234
1117,candle,0.234
1118,snowy,0.234
1119,doll,0.234
1120,lifetime,0.234
1121,pastry,0.229
1122,remedy,0.227
1123,firefly,0.227
1124,chilling,0.227
1125,rescue,0.225
1126,perspective,0.221
1127,orchard,0.221
1128,camping,0.221
1129,orchestra,0.221
1130,breezy,0.219
1131,possess,0.219
1132,lamb,0.219
1133,castle,0.219
1134,gardens,0.219
1135,brisk,0.212
1136,ribbon,0.212
1137,raindrops,0.212
1138,reggae,0.212
1139,pho,0.212
1140,teach,0.212
1141,repay,0.212
1142,listneing,0.212
1143,mucis,0.212
1144,bouttime,0.212
1145,countrymusic,0.212
1146,nap,0.206
1147,vernal,0.203
1148,lights,0.203
1149,legalized,0.203
1150,hire,0.203
1151,uncontrollable,0.203
1152,chant,0.203
1153,unexpected,0.203
1154,stillness,0.203
1155,cove,0.203
1156,save,0.200
1157,symmetry,0.197
1158,pastor,0.197
1159,atone,0.197
1160,trees,0.197
1161,oneday,0.197
1162,scripture,0.196
1163,mountains,0.194
1164,quiet,0.188
1165,liquor,0.188
1166,walking,0.188
1167,craziness,0.188
1168,custom,0.188
1169,pathway,0.188
1170,forefathers,0.188
1171,sympathetic,0.188
1172,whiteness,0.188
1173,tea,0.188
1174,soppy,0.188
1175,patient,0.186
1176,dollhouse,0.182
1177,bath,0.182
1178,score,0.182
1179,movingon,0.182
1180,supporter,0.180
1181,accompaniment,0.179
1182,pursuit,0.176
1183,outburst,0.176
1184,frosty,0.174
1185,workout,0.172
1186,closure,0.172
1187,luncheon,0.172
1188,wintery,0.172
1189,service,0.172
1190,civilized,0.169
1191,wages,0.169
1192,december,0.167
1193,fain,0.167
1194,glide,0.162
1195,acrobat,0.162
1196,finally,0.157
1197,chai,0.156
1198,obtainable,0.156
1199,organization,0.156
1200,peppermint,0.156
1201,stroll,0.156
1202,break,0.156
1203,elf,0.156
1204,bathtub,0.156
1205,reproductive,0.156
1206,balm,0.152
1207,advent,0.152
1208,measured,0.152
1209,scifi,0.152
1210,spaniel,0.145
1211,tan,0.141
1212,ditty,0.141
1213,bubble,0.141
1214,beer,0.141
1215,simple,0.141
1216,oils,0.141
1217,green,0.137
1218,books,0.136
1219,buss,0.136
1220,makingdisciples,0.136
1221,chow,0.135
1222,pitter,0.134
1223,flows,0.130
1224,silence,0.127
1225,bookstore,0.125
1226,circumstances,0.125
1227,solitude,0.125
1228,roadster,0.125
1229,wine,0.125
1230,wilderness,0.121
1231,soak,0.121
1232,priesthood,0.121
1233,japan,0.121
1234,critical,0.116
1235,neutral,0.114
1236,wind,0.109
1237,hunting,0.109
1238,untie,0.109
1239,opera,0.109
1240,white,0.109
1241,weight,0.109
1242,sand,0.109
1243,classical,0.106
1244,labor,0.106
1245,affliction,0.103
1246,lake,0.103
1247,organ,0.094
1248,dwelling,0.094
1249,tree,0.090
1250,pond,0.089
1251,latte,0.078
1252,marrow,0.078
1253,sipping,0.076
1254,benign,0.074
1255,majority,0.073
1256,leaf,0.065
1257,troubles,0.062
1258,basketball,0.062
1259,explosions,0.061
1260,cream,0.061
1261,shepherd,0.058
1262,tuesday,0.047
1263,turbulence,0.045
1264,calf,0.040
1265,hardship,0.031
1266,unhappiness,0.016
1267,sixty,0.016
